"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORT_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFENSE_TYPE_ID","OFENSE_CATEGORY_ID","MJ_RELATION_TYPE","SIZE_QTY_LBS","SIZE_QTY_GRAMS","RECORD_CREATED_DATETIME","RECORD_UPDATED_DATETIME"
"2020174147","3/20/2020 12:00:00 AM","3/20/2020 12:00:00 AM","3/21/2020 12:00:00 AM","4980 N JACKSON ST                                 ","3156632.00","1712036.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020174620","3/21/2020 12:00:00 AM","3/21/2020 12:00:00 AM","3/21/2020 12:00:00 AM","2563 15TH ST                                      ","3137386.00","1701455.00","1","113","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020175826","3/22/2020 12:00:00 AM","1/1/1900 12:00:00 AM","3/22/2020 12:00:00 AM","2675 S SANTA FE DR                                ","3141308.00","1668710.00","3","313","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2020176012","3/22/2020 12:00:00 AM","3/22/2020 12:00:00 AM","3/22/2020 12:00:00 AM","505 W 40TH AVE                                    ","3142219.00","1706451.00","1","112","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020176068","3/22/2020 12:00:00 AM","3/22/2020 12:00:00 AM","3/22/2020 12:00:00 AM","260 N BROADWAY ST                                 ","3144270.00","1687727.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"202017729","1/8/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/8/2020 12:00:00 AM","330 S DAYTON ST                                   ","3175842.00","1683494.00","3","321","1202    ","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","","","",""
"2020179754","3/23/2020 12:00:00 AM","3/24/2020 12:00:00 AM","3/24/2020 12:00:00 AM","3361 N BELLAIRE ST                                ","3158219.00","1703661.00","2","221","2404    ","THEFT - OF MOTOR VEHICLE","Auto Theft","NON-INDUSTRY","","","",""
"2020181851","3/25/2020 12:00:00 AM","3/25/2020 12:00:00 AM","3/25/2020 12:00:00 AM","330 S DAYTON ST                                   ","3175842.00","1683494.00","3","321","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"202018928","12/31/2019 12:00:00 AM","1/1/1900 12:00:00 AM","1/9/2020 12:00:00 AM","1285 W BYERS PL                                   ","3139662.00","1684714.00","4","411","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020194299","3/31/2020 12:00:00 AM","3/31/2020 12:00:00 AM","3/31/2020 12:00:00 AM","4837 N WASHINGTON ST                              ","3146510.00","1711040.00","1","112","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020194899","3/30/2020 12:00:00 AM","3/30/2020 12:00:00 AM","3/31/2020 12:00:00 AM","6625 LEETSDALE DR                                 ","3165646.00","1681209.00","3","322","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2020201154","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","432 S BROADWAY ST                                 ","3144200.00","1683431.00","3","312","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020201218","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","1126 S SHERIDAN BLVD                              ","3125821.00","1678730.00","4","421","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020201318","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","745 E 6TH AVE                                     ","3146859.00","1689682.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020201347","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","4690 N BRIGHTON BLVD                              ","3149975.00","1710084.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020201365","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","4/3/2020 12:00:00 AM","4995 N LIMA ST                                    ","3180691.00","1712479.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020207650","4/6/2020 12:00:00 AM","4/6/2020 12:00:00 AM","4/6/2020 12:00:00 AM","120 S KALAMATH ST                                 ","3140719.00","1685494.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020207668","4/6/2020 12:00:00 AM","4/6/2020 12:00:00 AM","4/6/2020 12:00:00 AM","2615 WELTON ST                                    ","3146483.00","1700009.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020209884","4/7/2020 12:00:00 AM","1/1/1900 12:00:00 AM","4/7/2020 12:00:00 AM","260 N BROADWAY ST                                 ","3144270.00","1687727.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"202021112","1/10/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/15/2020 12:00:00 AM","4745 W 38TH AVE                                   ","3126942.00","1705527.00","1","111","3560    ","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","","","",""
"2020212055","4/8/2020 12:00:00 AM","4/8/2020 12:00:00 AM","4/8/2020 12:00:00 AM","7050 N TOWER RD                                   ","3204743.00","1726098.00","5","522","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"202021420","1/10/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/15/2020 12:00:00 AM","2117 LARIMER ST                                   ","3143046.00","1700065.00","6","612","3560    ","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","","","",""
"2020215215","4/9/2020 12:00:00 AM","4/9/2020 12:00:00 AM","4/9/2020 12:00:00 AM","4615 E COLFAX AVE                                 ","3159365.00","1695079.00","2","222","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"2020215830","3/29/2020 12:00:00 AM","1/1/1900 12:00:00 AM","4/9/2020 12:00:00 AM","2675 W 38TH AVE                                   ","3134819.00","1705508.00","1","111","2305    ","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","","","",""
"2020217778","4/10/2020 12:00:00 AM","1/1/1900 12:00:00 AM","4/10/2020 12:00:00 AM","1911 S BROADWAY ST                                ","3144086.00","1673620.00","3","313","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2020223007","4/13/2020 12:00:00 AM","4/13/2020 12:00:00 AM","4/13/2020 12:00:00 AM","1755 S BROADWAY ST                                ","3144171.00","1674691.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020226716","4/15/2020 12:00:00 AM","4/15/2020 12:00:00 AM","4/15/2020 12:00:00 AM","3955 N ONEIDA ST                                  ","3166434.00","1706622.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020231191","4/17/2020 12:00:00 AM","4/17/2020 12:00:00 AM","4/17/2020 12:00:00 AM","2536 15TH ST                                      ","3137402.00","1701290.00","1","113","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020231940","4/16/2020 12:00:00 AM","1/1/1900 12:00:00 AM","4/17/2020 12:00:00 AM","5000 E 41ST AVE                                   ","3160362.00","1706982.00","2","221","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2020235506","4/19/2020 12:00:00 AM","4/19/2020 12:00:00 AM","4/19/2020 12:00:00 AM","3944 N HIGH ST                                    ","3150562.00","1706559.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020235614","4/19/2020 12:00:00 AM","4/19/2020 12:00:00 AM","4/19/2020 12:00:00 AM","990 W 6TH AVE                                     ","3140766.00","1689518.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","NON-INDUSTRY","","","",""
"2020255442","4/26/2020 12:00:00 AM","1/1/1900 12:00:00 AM","4/27/2020 12:00:00 AM","2777 S COLORADO BLVD                              ","3157354.00","1667895.00","3","314","2308    ","THEFT - FROM BLDG","Larceny","INDUSTRY","","","",""
"2020257071","4/28/2020 12:00:00 AM","4/28/2020 12:00:00 AM","4/28/2020 12:00:00 AM","2042 S BANNOCK ST                                 ","3143656.00","1672758.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020257080","4/28/2020 12:00:00 AM","4/28/2020 12:00:00 AM","4/28/2020 12:00:00 AM","2420 S COLORADO BLVD                              ","3157568.00","1670426.00","3","314","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020257099","4/28/2020 12:00:00 AM","4/28/2020 12:00:00 AM","4/28/2020 12:00:00 AM","970 S ONEIDA ST                                   ","3166714.00","1679991.00","3","322","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020261690","4/29/2020 12:00:00 AM","1/1/1900 12:00:00 AM","4/29/2020 12:00:00 AM","7870 W QUINCY AVE                                 ","3116932.00","1657685.00","4","423","2305    ","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","","","",""
"2020285046","5/8/2020 12:00:00 AM","1/1/1900 12:00:00 AM","5/9/2020 12:00:00 AM","445 N FEDERAL BLVD                                ","3133474.00","1688828.00","4","411","2699    ","THEFT - OF SERVICES","All Other Crimes","INDUSTRY","","","",""
"2020288790","5/10/2020 12:00:00 AM","5/11/2020 12:00:00 AM","5/11/2020 12:00:00 AM","2645 S SANTA FE DR                                ","3141742.00","1668660.00","3","313","2304    ","THEFT - PARTS FROM VEHICLE","Theft from Motor Vehicle","NON-INDUSTRY","","","",""
"2020288977","5/10/2020 12:00:00 AM","1/1/1900 12:00:00 AM","5/11/2020 12:00:00 AM","879 N FEDERAL BLVD                                ","3133482.00","1691405.00","1","122","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020290372","5/11/2020 12:00:00 AM","5/11/2020 12:00:00 AM","5/11/2020 12:00:00 AM","2130 S LIPAN ST                                   ","3140278.00","1672177.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020290771","5/12/2020 12:00:00 AM","5/12/2020 12:00:00 AM","5/12/2020 12:00:00 AM","4755 N LIMA ST                                    ","3180703.00","1710844.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020294453","5/13/2020 12:00:00 AM","5/13/2020 12:00:00 AM","5/13/2020 12:00:00 AM","970 S ONEIDA ST                                   ","3166714.00","1679991.00","3","322","2999    ","CRIMINAL MISCHIEF - MTR VEH","Criminal Mischief-Vehicle","NON-INDUSTRY","","","",""
"2020296713","5/12/2020 12:00:00 AM","1/1/1900 12:00:00 AM","5/14/2020 12:00:00 AM","4820 MORRISON RD                                  ","3126979.00","1679901.00","4","412","2303    ","THEFT - SHOPLIFT","Larceny","INDUSTRY","","","",""
"2020299047","5/15/2020 12:00:00 AM","1/1/1900 12:00:00 AM","5/15/2020 12:00:00 AM","4620 N PEORIA ST                                  ","3183815.00","1709739.00","5","521","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2020299500","5/14/2020 12:00:00 AM","5/15/2020 12:00:00 AM","5/15/2020 12:00:00 AM","445 N FEDERAL BLVD                                ","3133474.00","1688828.00","4","411","2399    ","THEFT - OTHER","Larceny","INDUSTRY","","","",""
"2020308378","5/18/2020 12:00:00 AM","5/18/2020 12:00:00 AM","5/19/2020 12:00:00 AM","3857 N ELM ST                                     ","3160357.00","1706010.00","2","221","1316","THREATS TO INJURE","All Other Crimes","INDUSTRY","","","",""
"202031233","1/14/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/14/2020 12:00:00 AM","3955 N ONEIDA ST                                  ","3166434.00","1706622.00","2","221","5212    ","WEAPON-POSS ILLEGAL/DANGEROUS","Weapons Offense","INDUSTRY","","","",""
"2020315069","5/21/2020 12:00:00 AM","1/1/1900 12:00:00 AM","5/22/2020 12:00:00 AM","1630 N FEDERAL BLVD                               ","3133640.00","1695797.00","1","121","2999    ","CRIMINAL MISCHIEF - MTR VEH","Criminal Mischief-Vehicle","INDUSTRY","","","",""
"2020322207","5/22/2020 12:00:00 AM","5/25/2020 12:00:00 AM","5/25/2020 12:00:00 AM","5077 N COLORADO BLVD                              ","3156774.00","1712483.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020322533","5/24/2020 12:00:00 AM","5/24/2020 12:00:00 AM","5/25/2020 12:00:00 AM","4820 MORRISON RD                                  ","3126979.00","1679901.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020324002","5/26/2020 12:00:00 AM","1/1/1900 12:00:00 AM","5/26/2020 12:00:00 AM","4750 N NOME ST                                    ","3182025.00","1710903.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020325165","5/26/2020 12:00:00 AM","1/1/1900 12:00:00 AM","5/26/2020 12:00:00 AM","762 N KALAMATH ST                                 ","3140710.00","1690636.00","1","123","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020326885","5/27/2020 12:00:00 AM","5/27/2020 12:00:00 AM","5/27/2020 12:00:00 AM","4755 N LIPAN ST                                   ","3139915.00","1710475.00","1","112","2699    ","DRUG - FRAUD TO OBTAIN","All Other Crimes","INDUSTRY","","","",""
"2020327384","5/24/2020 12:00:00 AM","5/24/2020 12:00:00 AM","5/27/2020 12:00:00 AM","4611 E 46TH AVE                                   ","3159237.00","1709719.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020331438","5/29/2020 12:00:00 AM","5/29/2020 12:00:00 AM","5/29/2020 12:00:00 AM","1325 S INCA ST                                    ","3141200.00","1677551.00","4","422","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020333632","5/30/2020 12:00:00 AM","5/30/2020 12:00:00 AM","5/30/2020 12:00:00 AM","4260 N KEARNEY ST                                 ","3163820.00","1707929.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020334507","5/30/2020 12:00:00 AM","5/30/2020 12:00:00 AM","5/30/2020 12:00:00 AM","1136 N YUMA CT                                    ","3136560.00","1692717.00","1","123","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020335226","5/30/2020 12:00:00 AM","1/1/1900 12:00:00 AM","5/30/2020 12:00:00 AM","1406 W 38TH AVE                                   ","3139616.00","1705428.00","1","113","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020338019","6/1/2020 12:00:00 AM","6/1/2020 12:00:00 AM","6/1/2020 12:00:00 AM","2020 S COLORADO BLVD                              ","3157519.00","1672944.00","3","314","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020338087","6/1/2020 12:00:00 AM","6/1/2020 12:00:00 AM","6/1/2020 12:00:00 AM","4410 N WASHINGTON ST                              ","3146579.00","1708250.00","1","112","5707    ","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","","","",""
"2020338087","6/1/2020 12:00:00 AM","6/1/2020 12:00:00 AM","6/1/2020 12:00:00 AM","4410 N WASHINGTON ST                              ","3146579.00","1708250.00","1","112","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020338091","6/1/2020 12:00:00 AM","6/1/2020 12:00:00 AM","6/1/2020 12:00:00 AM","1191 S BANNOCK ST                                 ","3143412.00","1678505.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020338248","6/1/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/1/2020 12:00:00 AM","300 BLOCK E COLFAX AVE                            ","3145279.00","1694803.00","6","623","1315","MENACING - FELONY W/WEAP","Agg ASLT-Firearm","INDUSTRY","","","",""
"2020338248","6/1/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/1/2020 12:00:00 AM","300 BLOCK E COLFAX AVE                            ","3145279.00","1694803.00","6","623","5212    ","WEAPON-BY PREV OFFENDER-POWPO","Weapons Offense","INDUSTRY","","","",""
"2020339920","6/2/2020 12:00:00 AM","6/2/2020 12:00:00 AM","6/2/2020 12:00:00 AM","2863 LARIMER ST                                   ","3145640.00","1702618.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020339949","6/2/2020 12:00:00 AM","6/2/2020 12:00:00 AM","6/2/2020 12:00:00 AM","5201 W 48TH AVE                                   ","3125451.00","1710769.00","1","111","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020339989","6/2/2020 12:00:00 AM","6/2/2020 12:00:00 AM","6/2/2020 12:00:00 AM","2070 S HURON ST                                   ","3141568.00","1672612.00","3","313","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020340034","6/2/2020 12:00:00 AM","6/2/2020 12:00:00 AM","6/2/2020 12:00:00 AM","4305 N BRIGHTON BLVD                              ","3148956.00","1708556.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020340903","6/2/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/2/2020 12:00:00 AM","399 S HARRISON ST                                 ","3157075.00","1683778.00","3","311","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2020340905","6/2/2020 12:00:00 AM","6/2/2020 12:00:00 AM","6/2/2020 12:00:00 AM","445 N FEDERAL BLVD                                ","3133474.00","1688828.00","4","411","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","","","",""
"2020341980","6/3/2020 12:00:00 AM","6/3/2020 12:00:00 AM","6/3/2020 12:00:00 AM","3435 S YOSEMITE ST                                ","3173094.00","1663993.00","3","323","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020343544","6/3/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/3/2020 12:00:00 AM","74 N FEDERAL BLVD                                 ","3133707.00","1686718.00","4","411","7399    ","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","NON-INDUSTRY","","","",""
"2020343544","6/3/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/3/2020 12:00:00 AM","74 N FEDERAL BLVD                                 ","3133707.00","1686718.00","4","411","5312    ","DISTURBING THE PEACE","All Other Crimes","NON-INDUSTRY","","","",""
"2020343544","6/3/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/3/2020 12:00:00 AM","74 N FEDERAL BLVD                                 ","3133707.00","1686718.00","4","411","5707    ","CRIMINAL TRESPASSING","All Other Crimes","NON-INDUSTRY","","","",""
"2020343816","6/4/2020 12:00:00 AM","6/4/2020 12:00:00 AM","6/4/2020 12:00:00 AM","4242 N ELIZABETH ST                               ","3152813.00","1707996.00","2","212","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020343838","6/4/2020 12:00:00 AM","6/4/2020 12:00:00 AM","6/4/2020 12:00:00 AM","543 N BRYANT ST                                   ","3135294.00","1689181.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020343860","6/4/2020 12:00:00 AM","6/4/2020 12:00:00 AM","6/4/2020 12:00:00 AM","3937 W COLFAX AVE                                 ","3129614.00","1694999.00","1","121","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020343964","6/3/2020 12:00:00 AM","6/4/2020 12:00:00 AM","6/4/2020 12:00:00 AM","82 S FEDERAL BLVD                                 ","3133690.00","1685664.00","4","411","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020345690","6/5/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/5/2020 12:00:00 AM","505 W 40TH AVE                                    ","3142219.00","1706451.00","1","112","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020346473","6/5/2020 12:00:00 AM","6/5/2020 12:00:00 AM","6/5/2020 12:00:00 AM","1930 E 40TH AVE                                   ","3150712.00","1706726.00","2","211","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020348037","6/6/2020 12:00:00 AM","6/6/2020 12:00:00 AM","6/6/2020 12:00:00 AM","4 S SANTA FE DR                                   ","3141148.00","1686225.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020349347","6/6/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/6/2020 12:00:00 AM","E 39TH AVE / N PEORIA ST                          ","3183545.00","1706408.00","5","512","2999    ","CRIMINAL MISCHIEF - MTR VEH","Criminal Mischief-Vehicle","NON-INDUSTRY","","","",""
"2020349347","6/6/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/6/2020 12:00:00 AM","E 39TH AVE / N PEORIA ST                          ","3183545.00","1706408.00","5","512","1205    ","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","","","",""
"2020353592","6/8/2020 12:00:00 AM","6/9/2020 12:00:00 AM","6/9/2020 12:00:00 AM","4611 E 46TH AVE                                   ","3159237.00","1709719.00","2","221","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020353861","6/9/2020 12:00:00 AM","6/9/2020 12:00:00 AM","6/9/2020 12:00:00 AM","879 N FEDERAL BLVD                                ","3133482.00","1691405.00","1","122","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"202035861","1/16/2020 12:00:00 AM","1/1/1900 12:00:00 AM","1/16/2020 12:00:00 AM","6858 E EVANS AVE                                  ","3166313.00","1672406.00","3","323","1205    ","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","","","",""
"2020361710","6/13/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/13/2020 12:00:00 AM","1410 S SANTA FE DR                                ","3143011.00","1676961.00","3","313","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2020368021","6/16/2020 12:00:00 AM","6/16/2020 12:00:00 AM","6/16/2020 12:00:00 AM","4012 W 38TH AVE                                   ","3129405.00","1705417.00","1","113","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020372037","6/18/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/18/2020 12:00:00 AM","432 S BROADWAY ST                                 ","3144200.00","1683431.00","3","312","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","","","",""
"2020372640","6/19/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/19/2020 12:00:00 AM","4600 N IRONTON ST                                 ","3179094.00","1709730.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020376219","6/20/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/20/2020 12:00:00 AM","3480 PARK AVEW                                    ","3142322.00","1704085.00","1","112","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020379115","6/22/2020 12:00:00 AM","6/22/2020 12:00:00 AM","6/22/2020 12:00:00 AM","7870 W QUINCY AVE                                 ","3116932.00","1657685.00","4","423","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020380049","6/21/2020 12:00:00 AM","1/1/1900 12:00:00 AM","6/22/2020 12:00:00 AM","879 N FEDERAL BLVD                                ","3133482.00","1691405.00","1","122","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020387947","6/26/2020 12:00:00 AM","6/26/2020 12:00:00 AM","6/26/2020 12:00:00 AM","4820 MORRISON RD                                  ","3126979.00","1679901.00","4","412","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020391467","6/27/2020 12:00:00 AM","6/27/2020 12:00:00 AM","6/27/2020 12:00:00 AM","4960 N JACKSON ST                                 ","3156632.00","1712006.00","2","212","2206    ","BURGLARY - POSS. OF TOOLS","All Other Crimes","INDUSTRY","","","",""
"2020391467","6/27/2020 12:00:00 AM","6/27/2020 12:00:00 AM","6/27/2020 12:00:00 AM","4960 N JACKSON ST                                 ","3156632.00","1712006.00","2","212","4801    ","POLICE - RESISTING ARREST","All Other Crimes","INDUSTRY","","","",""
"2020397048","6/30/2020 12:00:00 AM","6/30/2020 12:00:00 AM","6/30/2020 12:00:00 AM","1355 N SANTA FE DR                                ","3140879.00","1693841.00","1","123","2999    ","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","","","",""
"2020409549","7/5/2020 12:00:00 AM","7/5/2020 12:00:00 AM","7/5/2020 12:00:00 AM","2600 W BARBERRY PL                                ","3135126.00","1691153.00","1","122","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020413025","7/7/2020 12:00:00 AM","7/7/2020 12:00:00 AM","7/7/2020 12:00:00 AM","745 E 6TH AVE                                     ","3146859.00","1689682.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020413042","7/7/2020 12:00:00 AM","7/7/2020 12:00:00 AM","7/7/2020 12:00:00 AM","5130 E COLFAX AVE                                 ","3161098.00","1694927.00","2","222","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020413077","7/7/2020 12:00:00 AM","7/7/2020 12:00:00 AM","7/7/2020 12:00:00 AM","4012 W 38TH AVE                                   ","3129405.00","1705417.00","1","113","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020413081","7/7/2020 12:00:00 AM","7/7/2020 12:00:00 AM","7/7/2020 12:00:00 AM","985 S LOGAN ST                                    ","3145373.00","1679888.00","3","312","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020417493","7/9/2020 12:00:00 AM","7/9/2020 12:00:00 AM","7/9/2020 12:00:00 AM","260 N SANTA FE DR                                 ","3141128.00","1687684.00","3","311","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
"2020419097","7/9/2020 12:00:00 AM","1/1/1900 12:00:00 AM","7/10/2020 12:00:00 AM","2675 W 38TH AVE                                   ","3134819.00","1705508.00","1","111","1212    ","ROBBERY - CAR JACKING","Robbery-Street-Res","INDUSTRY","","","",""
"2020419097","7/9/2020 12:00:00 AM","1/1/1900 12:00:00 AM","7/10/2020 12:00:00 AM","2675 W 38TH AVE                                   ","3134819.00","1705508.00","1","111","1202    ","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","","","",""
"2020419394","7/10/2020 12:00:00 AM","7/10/2020 12:00:00 AM","7/10/2020 12:00:00 AM","4525 N IRONTON ST                                 ","3178805.00","1709377.00","5","511","2203    ","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","","","",""
